     1 off=      0 qpc= 42779489300 phase=NONE       event=INIT                     len=    0 aux0=         0 aux1=         0
     2 off=     52 qpc= 42779581701 phase=HEADER     event=PASSWORD                 len=   23 aux0=         0 aux1=         0
   189 off= 113423 qpc= 42779715757 phase=MASTER_RNG event=RANDADD_BUF              len=   32 aux0=       584 aux1=         0
   190 off= 113507 qpc= 42779715790 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       592 aux1=         0
   191 off= 114199 qpc= 42779717428 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       592 aux1=         0
   192 off= 114891 qpc= 42779717512 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       608 aux1=         0
   193 off= 115583 qpc= 42779718958 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       608 aux1=         0
   194 off= 116275 qpc= 42779718993 phase=MASTER_RNG event=RANDADD_BUF              len=    8 aux0=       616 aux1=         0
   195 off= 116335 qpc= 42779719025 phase=MASTER_RNG event=RANDADD_BUF              len=    8 aux0=       624 aux1=         0
   196 off= 116395 qpc= 42779719055 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       624 aux1=         0
   197 off= 117087 qpc= 42779720655 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       624 aux1=         0
   198 off= 117779 qpc= 42779720688 phase=MASTER_RNG event=RANDADD_BUF              len=    8 aux0=       632 aux1=         0
   199 off= 117839 qpc= 42779720738 phase=MASTER_RNG event=RANDADD_BUF              len=    8 aux0=       640 aux1=         0
   200 off= 117899 qpc= 42779720772 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=         0 aux1=         0
   201 off= 118591 qpc= 42779722213 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=         0 aux1=         0
   202 off= 119283 qpc= 42779722296 phase=MASTER_RNG event=RANDADD_BUF              len=    8 aux0=         8 aux1=         0
   203 off= 119343 qpc= 42779722331 phase=MASTER_RNG event=RANDADD_BUF              len=    8 aux0=        16 aux1=         0
   204 off= 119403 qpc= 42779722362 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=        16 aux1=         0
   205 off= 120095 qpc= 42779723803 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=        16 aux1=         0
   206 off= 120787 qpc= 42779723834 phase=MASTER_RNG event=RANDADD_BUF              len=    8 aux0=        24 aux1=         0
   207 off= 120847 qpc= 42779723865 phase=MASTER_RNG event=RANDADD_BUF              len=    8 aux0=        32 aux1=         0
   208 off= 120907 qpc= 42779723896 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=        32 aux1=         0
   209 off= 121599 qpc= 42779725362 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=        32 aux1=         0
   210 off= 122291 qpc= 42779725431 phase=MASTER_RNG event=RANDADD_INT32            len=    4 aux0=        40 aux1=         0
   211 off= 122347 qpc= 42779725464 phase=MASTER_RNG event=RANDADD_INT32            len=    4 aux0=        44 aux1=         0
   212 off= 122403 qpc= 42779725498 phase=MASTER_RNG event=RANDADD_BUF              len=   68 aux0=        48 aux1=         0
   213 off= 122523 qpc= 42779725529 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=        48 aux1=         0
   214 off= 123215 qpc= 42779727034 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=        48 aux1=         0
   215 off= 123907 qpc= 42779727069 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=        64 aux1=         0
   216 off= 124599 qpc= 42779728565 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=        64 aux1=         0
   217 off= 125291 qpc= 42779728599 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=        80 aux1=         0
   218 off= 125983 qpc= 42779730432 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=        80 aux1=         0
   219 off= 126675 qpc= 42779730468 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=        96 aux1=         0
   220 off= 127367 qpc= 42779732064 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=        96 aux1=         0
   221 off= 128059 qpc= 42779732099 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       112 aux1=         0
   222 off= 128751 qpc= 42779733546 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       112 aux1=         0
