sequence,offset,event,event_name,phase,phase_name,pid,tid,qpc,data_len,aux0,aux1
314,186036,10,RANDADD_INT32,2,MASTER_RNG,1960,1964,136583128,4,440,64
315,186092,10,RANDADD_INT32,2,MASTER_RNG,1960,1964,136583160,4,444,64
316,186148,10,RANDADD_INT32,2,MASTER_RNG,1960,1964,136583191,4,448,64
317,186204,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136583221,640,448,64
318,186896,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136584665,640,448,64
319,187588,10,RANDADD_INT32,2,MASTER_RNG,1960,1964,136584697,4,452,64
320,187644,10,RANDADD_INT32,2,MASTER_RNG,1960,1964,136584730,4,456,64
321,187700,10,RANDADD_INT32,2,MASTER_RNG,1960,1964,136584761,4,460,64
322,187756,10,RANDADD_INT32,2,MASTER_RNG,1960,1964,136584796,4,464,64
323,187812,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136584826,640,464,64
324,188504,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136586327,640,464,64
325,189196,10,RANDADD_INT32,2,MASTER_RNG,1960,1964,136586361,4,468,64
326,189252,10,RANDADD_INT32,2,MASTER_RNG,1960,1964,136586395,4,472,64
327,189308,10,RANDADD_INT32,2,MASTER_RNG,1960,1964,136586428,4,476,64
328,189364,11,RANDADD_BUF,2,MASTER_RNG,1960,1964,136586460,8,480,64
329,189424,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136586490,640,480,64
330,190116,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136587939,640,480,64
331,190808,11,RANDADD_BUF,2,MASTER_RNG,1960,1964,136587973,8,488,64
332,190868,11,RANDADD_BUF,2,MASTER_RNG,1960,1964,136588026,32,496,64
333,190952,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136588057,640,496,64
334,191644,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136590997,640,496,64
335,192336,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136591136,640,512,64
336,193028,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136592759,640,512,64
337,193720,11,RANDADD_BUF,2,MASTER_RNG,1960,1964,136592799,8,528,64
338,193780,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136592832,640,528,64
339,194472,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136594544,640,528,64
340,195164,11,RANDADD_BUF,2,MASTER_RNG,1960,1964,136594580,8,536,64
341,195224,11,RANDADD_BUF,2,MASTER_RNG,1960,1964,136594611,8,544,64
342,195284,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136594641,640,544,64
343,195976,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136596121,640,544,64
344,196668,11,RANDADD_BUF,2,MASTER_RNG,1960,1964,136596160,8,552,64
345,196728,11,RANDADD_BUF,2,MASTER_RNG,1960,1964,136596197,8,560,64
346,196788,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136596228,640,560,64
347,197480,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136597675,640,560,64
348,198172,11,RANDADD_BUF,2,MASTER_RNG,1960,1964,136597707,8,568,64
349,198232,11,RANDADD_BUF,2,MASTER_RNG,1960,1964,136597738,8,576,64
350,198292,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136597768,640,576,64
351,198984,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136599217,640,576,64
352,199676,11,RANDADD_BUF,2,MASTER_RNG,1960,1964,136599248,8,584,64
353,199736,10,RANDADD_INT32,2,MASTER_RNG,1960,1964,136599281,4,592,64
354,199792,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136599311,640,592,64
355,200484,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136602585,640,592,64
356,201176,10,RANDADD_INT32,2,MASTER_RNG,1960,1964,136602626,4,596,64
357,201232,11,RANDADD_BUF,2,MASTER_RNG,1960,1964,136602727,8,600,64
358,201292,43,CGR_FAST_OUT,2,MASTER_RNG,1960,1964,136602881,640,608,64
359,201984,44,CGR_FAST_POOL_PRE,2,MASTER_RNG,1960,1964,136602959,640,608,64
360,202676,11,RANDADD_BUF,2,MASTER_RNG,1960,1964,136603003,640,608,64
361,203368,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136603041,640,608,64
362,204060,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136604827,640,608,64
363,204752,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136604865,640,624,64
364,205444,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136606644,640,624,64
365,206136,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136606677,640,0,64
366,206828,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136608128,640,0,64
367,207520,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136608159,640,16,64
368,208212,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136610490,640,16,64
369,208904,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136610529,640,32,64
370,209596,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136611979,640,32,64
371,210288,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136612010,640,48,64
372,210980,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136613460,640,48,64
373,211672,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136613492,640,64,64
374,212364,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136614966,640,64,64
375,213056,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136615004,640,80,64
376,213748,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136616456,640,80,64
377,214440,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136616488,640,96,64
378,215132,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136617962,640,96,64
379,215824,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136617995,640,112,64
380,216516,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136619445,640,112,64
381,217208,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136619482,640,128,64
382,217900,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136620980,640,128,64
383,218592,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136621014,640,144,64
384,219284,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136622463,640,144,64
385,219976,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136622494,640,160,64
386,220668,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136623943,640,160,64
387,221360,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136623979,640,176,64
388,222052,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136625450,640,176,64
389,222744,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136625483,640,192,64
390,223436,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136626933,640,192,64
391,224128,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136626964,640,208,64
392,224820,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136628437,640,208,64
393,225512,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136628476,640,224,64
394,226204,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136630003,640,224,64
395,226896,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136630035,640,240,64
396,227588,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136631486,640,240,64
397,228280,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136631517,640,256,64
398,228972,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136633016,640,256,64
399,229664,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136633055,640,272,64
400,230356,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136634505,640,272,64
401,231048,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136634537,640,288,64
402,231740,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136636010,640,288,64
403,232432,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136636043,640,304,64
404,233124,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136637493,640,304,64
405,233816,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136637530,640,320,64
406,234508,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136639029,640,320,64
407,235200,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136639062,640,336,64
408,235892,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136640513,640,336,64
409,236584,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136640544,640,352,64
410,237276,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136641991,640,352,64
411,237968,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136642028,640,368,64
412,238660,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136643503,640,368,64
413,239352,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136643536,640,384,64
414,240044,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136644986,640,384,64
415,240736,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136645017,640,400,64
416,241428,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136647862,640,400,64
417,242120,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136647993,640,416,64
418,242812,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136650012,640,416,64
419,243504,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136650064,640,432,64
420,244196,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136652115,640,432,64
421,244888,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136652159,640,448,64
422,245580,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136653937,640,448,64
423,246272,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136653977,640,464,64
424,246964,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136655429,640,464,64
425,247656,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136655461,640,480,64
426,248348,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136657252,640,480,64
427,249040,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136657286,640,496,64
428,249732,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136658736,640,496,64
429,250424,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136658773,640,512,64
430,251116,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136660249,640,512,64
431,251808,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136660282,640,528,64
432,252500,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136661733,640,528,64
433,253192,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136661764,640,544,64
434,253884,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136663216,640,544,64
435,254576,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136663252,640,560,64
436,255268,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136664726,640,560,64
437,255960,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136664759,640,576,64
438,256652,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136666303,640,576,64
439,257344,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136666334,640,592,64
440,258036,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136667817,640,592,64
441,258728,45,CGR_FAST_POOL_POST,2,MASTER_RNG,1960,1964,136667855,640,608,64
442,259420,20,RANDMIX_PRE,2,MASTER_RNG,1960,1964,136667886,640,608,64
443,260112,21,RANDMIX_POST,2,MASTER_RNG,1960,1964,136669339,640,608,64
444,260804,34,RANDGET_OUT,2,MASTER_RNG,1960,1964,136669371,64,408,128
445,260920,35,RANDGET_POOL_POST,2,MASTER_RNG,1960,1964,136669401,640,408,128
446,261612,10,RANDADD_INT32,2,MASTER_RNG,1960,1972,136669513,4,408,128
447,261668,10,RANDADD_INT32,2,MASTER_RNG,1960,1972,136669548,4,412,128
448,261724,10,RANDADD_INT32,2,MASTER_RNG,1960,1972,136669583,4,416,128
449,261780,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136669614,640,416,128
450,262472,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136671170,640,416,128
451,263164,10,RANDADD_INT32,2,MASTER_RNG,1960,1972,136671210,4,420,128
452,263220,10,RANDADD_INT32,2,MASTER_RNG,1960,1972,136671242,4,424,128
453,263276,10,RANDADD_INT32,2,MASTER_RNG,1960,1972,136671272,4,428,128
454,263332,10,RANDADD_INT32,2,MASTER_RNG,1960,1972,136671302,4,432,128
455,263388,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136671332,640,432,128
456,264080,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136672778,640,432,128
457,264772,10,RANDADD_INT32,2,MASTER_RNG,1960,1972,136672809,4,436,128
458,264828,10,RANDADD_INT32,2,MASTER_RNG,1960,1972,136672839,4,440,128
459,264884,10,RANDADD_INT32,2,MASTER_RNG,1960,1972,136672870,4,444,128
460,264940,10,RANDADD_INT32,2,MASTER_RNG,1960,1972,136672901,4,448,128
461,264996,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136672931,640,448,128
462,265688,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136674381,640,448,128
463,266380,10,RANDADD_INT32,2,MASTER_RNG,1960,1972,136674426,4,452,128
464,266436,10,RANDADD_INT32,2,MASTER_RNG,1960,1972,136674460,4,456,128
465,266492,10,RANDADD_INT32,2,MASTER_RNG,1960,1972,136674492,4,460,128
466,266548,10,RANDADD_INT32,2,MASTER_RNG,1960,1972,136674549,4,464,128
467,266604,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136674582,640,464,128
468,267296,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136676029,640,464,128
469,267988,10,RANDADD_INT32,2,MASTER_RNG,1960,1972,136676061,4,468,128
470,268044,10,RANDADD_INT32,2,MASTER_RNG,1960,1972,136676093,4,472,128
471,268100,10,RANDADD_INT32,2,MASTER_RNG,1960,1972,136676126,4,476,128
472,268156,11,RANDADD_BUF,2,MASTER_RNG,1960,1972,136676157,8,480,128
473,268216,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136676187,640,480,128
474,268908,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136677639,640,480,128
475,269600,11,RANDADD_BUF,2,MASTER_RNG,1960,1972,136677672,8,488,128
476,269660,11,RANDADD_BUF,2,MASTER_RNG,1960,1972,136677718,32,496,128
477,269744,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136677749,640,496,128
478,270436,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136679332,640,496,128
479,271128,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136679366,640,512,128
480,271820,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136680816,640,512,128
481,272512,11,RANDADD_BUF,2,MASTER_RNG,1960,1972,136680850,8,528,128
482,272572,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136680881,640,528,128
483,273264,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136682422,640,528,128
484,273956,11,RANDADD_BUF,2,MASTER_RNG,1960,1972,136682456,8,536,128
485,274016,11,RANDADD_BUF,2,MASTER_RNG,1960,1972,136682487,8,544,128
486,274076,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136682517,640,544,128
487,274768,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136683974,640,544,128
488,275460,11,RANDADD_BUF,2,MASTER_RNG,1960,1972,136684005,8,552,128
489,275520,11,RANDADD_BUF,2,MASTER_RNG,1960,1972,136684041,8,560,128
490,275580,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136684071,640,560,128
491,276272,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136685547,640,560,128
492,276964,11,RANDADD_BUF,2,MASTER_RNG,1960,1972,136685579,8,568,128
493,277024,11,RANDADD_BUF,2,MASTER_RNG,1960,1972,136685610,8,576,128
494,277084,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136685641,640,576,128
495,277776,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136687091,640,576,128
496,278468,11,RANDADD_BUF,2,MASTER_RNG,1960,1972,136687122,8,584,128
497,278528,10,RANDADD_INT32,2,MASTER_RNG,1960,1972,136687155,4,592,128
498,278584,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136687190,640,592,128
499,279276,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136688641,640,592,128
500,279968,10,RANDADD_INT32,2,MASTER_RNG,1960,1972,136688671,4,596,128
501,280024,11,RANDADD_BUF,2,MASTER_RNG,1960,1972,136688730,8,600,128
502,280084,43,CGR_FAST_OUT,2,MASTER_RNG,1960,1972,136688907,640,608,128
503,280776,44,CGR_FAST_POOL_PRE,2,MASTER_RNG,1960,1972,136688940,640,608,128
504,281468,11,RANDADD_BUF,2,MASTER_RNG,1960,1972,136688971,640,608,128
505,282160,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136689001,640,608,128
506,282852,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136690460,640,608,128
507,283544,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136690491,640,624,128
508,284236,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136691941,640,624,128
509,284928,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136691972,640,0,128
510,285620,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136693461,640,0,128
511,286312,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136693494,640,16,128
512,287004,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136694951,640,16,128
513,287696,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136694983,640,32,128
514,288388,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136696485,640,32,128
515,289080,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136696518,640,48,128
516,289772,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136697969,640,48,128
517,290464,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136698000,640,64,128
518,291156,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136699458,640,64,128
519,291848,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136699489,640,80,128
520,292540,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136700964,640,80,128
521,293232,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136700997,640,96,128
522,293924,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136702523,640,96,128
523,294616,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136702554,640,112,128
524,295308,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136705149,640,112,128
525,296000,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136705282,640,128,128
526,296692,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136706824,640,128,128
527,297384,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136706859,640,144,128
528,298076,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136708342,640,144,128
529,298768,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136708381,640,160,128
530,299460,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136710112,640,160,128
531,300152,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136710159,640,176,128
532,300844,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136711781,640,176,128
533,301536,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136711815,640,192,128
534,302228,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136713565,640,192,128
535,302920,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136713599,640,208,128
536,303612,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136715262,640,208,128
537,304304,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136715305,640,224,128
538,304996,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136716769,640,224,128
539,305688,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136716804,640,240,128
540,306380,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136718280,640,240,128
541,307072,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136718313,640,256,128
542,307764,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136719769,640,256,128
543,308456,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136719800,640,272,128
544,309148,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136721273,640,272,128
545,309840,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136721305,640,288,128
546,310532,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136722755,640,288,128
547,311224,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136722786,640,304,128
548,311916,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136724242,640,304,128
549,312608,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136724273,640,320,128
550,313300,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136725757,640,320,128
551,313992,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136725790,640,336,128
552,314684,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136727239,640,336,128
553,315376,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136727310,640,352,128
554,316068,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136728897,640,352,128
555,316760,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136728931,640,368,128
556,317452,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136730380,640,368,128
557,318144,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136730411,640,384,128
558,318836,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136731882,640,384,128
559,319528,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136731921,640,400,128
560,320220,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136733371,640,400,128
561,320912,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136733403,640,416,128
562,321604,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136734851,640,416,128
563,322296,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136734883,640,432,128
564,322988,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136736456,640,432,128
565,323680,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136736495,640,448,128
566,324372,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136738027,640,448,128
567,325064,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136738059,640,464,128
568,325756,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136739626,640,464,128
569,326448,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136739659,640,480,128
570,327140,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136741108,640,480,128
571,327832,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136741145,640,496,128
572,328524,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136742692,640,496,128
573,329216,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136742727,640,512,128
574,329908,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136744256,640,512,128
575,330600,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136744288,640,528,128
576,331292,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136745808,640,528,128
577,331984,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136745846,640,544,128
578,332676,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136747347,640,544,128
579,333368,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136747380,640,560,128
580,334060,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136748831,640,560,128
581,334752,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136748862,640,576,128
582,335444,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136750337,640,576,128
583,336136,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136750375,640,592,128
584,336828,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136751823,640,592,128
585,337520,45,CGR_FAST_POOL_POST,2,MASTER_RNG,1960,1972,136751855,640,608,128
586,338212,20,RANDMIX_PRE,2,MASTER_RNG,1960,1972,136751885,640,608,128
587,338904,21,RANDMIX_POST,2,MASTER_RNG,1960,1972,136753358,640,608,128
588,339596,52,MASTER_RNG_OUT,2,MASTER_RNG,1960,1964,136753402,64,64,32
589,339712,53,MASTER_KEYDATA,2,MASTER_RNG,1960,1964,136753434,256,64,32
590,340020,51,HEADER_PARAMS,1,HEADER,1960,1964,136753469,64,0,0
591,340136,30,RANDGET_BEGIN,3,SALT_RNG,1960,1964,136753500,0,64,1
592,340188,31,RANDGET_POOL_PRE,3,SALT_RNG,1960,1964,136753529,640,408,128
593,340880,11,RANDADD_BUF,3,SALT_RNG,1960,1964,136753968,232,408,128
594,341164,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,136754005,640,416,128
595,341856,21,RANDMIX_POST,3,SALT_RNG,1960,1964,136755456,640,416,128
596,342548,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,136755487,640,432,128
597,343240,21,RANDMIX_POST,3,SALT_RNG,1960,1964,136756990,640,432,128
598,343932,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,136757023,640,448,128
599,344624,21,RANDMIX_POST,3,SALT_RNG,1960,1964,136758479,640,448,128
600,345316,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,136758511,640,464,128
601,346008,21,RANDMIX_POST,3,SALT_RNG,1960,1964,136759959,640,464,128
602,346700,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,136759990,640,480,128
603,347392,21,RANDMIX_POST,3,SALT_RNG,1960,1964,136762428,640,480,128
604,348084,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,136762560,640,496,128
605,348776,21,RANDMIX_POST,3,SALT_RNG,1960,1964,136764189,640,496,128
606,349468,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,136764224,640,512,128
607,350160,21,RANDMIX_POST,3,SALT_RNG,1960,1964,136765818,640,512,128
608,350852,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,136765854,640,528,128
609,351544,21,RANDMIX_POST,3,SALT_RNG,1960,1964,136767564,640,528,128
610,352236,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,136767637,640,544,128
611,352928,21,RANDMIX_POST,3,SALT_RNG,1960,1964,136769708,640,544,128
612,353620,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,136769744,640,560,128
613,354312,21,RANDMIX_POST,3,SALT_RNG,1960,1964,136771352,640,560,128
614,355004,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,136771386,640,576,128
615,355696,21,RANDMIX_POST,3,SALT_RNG,1960,1964,136772833,640,576,128
616,356388,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,136772870,640,592,128
617,357080,21,RANDMIX_POST,3,SALT_RNG,1960,1964,136774391,640,592,128
618,357772,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,136774423,640,608,128
619,358464,21,RANDMIX_POST,3,SALT_RNG,1960,1964,136775986,640,608,128
620,359156,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,136776021,640,624,128
621,359848,21,RANDMIX_POST,3,SALT_RNG,1960,1964,136777465,640,624,128
622,360540,11,RANDADD_BUF,3,SALT_RNG,1960,1964,136777717,88,640,128
623,360680,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,136777750,640,0,128
624,361372,21,RANDMIX_POST,3,SALT_RNG,1960,1964,136779297,640,0,128
625,362064,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,136779330,640,16,128
626,362756,21,RANDMIX_POST,3,SALT_RNG,1960,1964,136780779,640,16,128
627,363448,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,136780810,640,32,128
